_pageUrl,title,year,text,people,tags,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Superman Returns,-2006,Superman reappears after a long absence but is challenged by an old foe who uses Kryptonian technology for world domination.,Dir: Bryan Singer With: Brandon Routh Kevin Spacey Kate Bosworth,Action , Adventure , Fantasy , Sci-Fi,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Sherlock Holmes,-2009,Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.,Dir: Guy Ritchie With: Robert Downey Jr. Jude Law Rachel McAdams,Action , Adventure , Crime , Mystery , Thriller,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Avatar: The Last Airbender,(2005 TV Series),In a war-torn world of elemental magic a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar.,With: Zach Tyler Dee Bradley Baker Mae Whitman,Animation , Action , Adventure , Family , Fantasy , Mystery,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Pompeii,-2014,A slave-turned-gladiator finds himself in a race against time to save his true love who has been betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts he must fight to save his beloved as Pompeii crumbles around him.,Dir: Paul W.S. Anderson With: Kit Harington Emily Browning Kiefer Sutherland,Action , Adventure , Drama , History , Romance,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Mission: Impossible II,-2000,"A secret agent is sent to Sydney to find and destroy a genetically modified disease called ""Chimera"".",Dir: John Woo With: Tom Cruise Dougray Scott Thandie Newton,Action , Adventure , Thriller,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,The Lone Ranger,-2013,Native American warrior Tonto recounts the untold tales that transformed John Reid a man of the law into a legend of justice.,Dir: Gore Verbinski With: Johnny Depp Armie Hammer William Fichtner,Action , Adventure , Western,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,The Bourne Legacy,-2012,An expansion of the universe from Robert Ludlum's novels centered on a new hero whose stakes have been triggered by the events of the previous three films.,Dir: Tony Gilroy With: Jeremy Renner Rachel Weisz Edward Norton,Action , Adventure , Mystery , Thriller,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,The Hitchhiker's Guide to the Galaxy,-2005,"Mere seconds before the Earth is to be demolished by an alien construction crew journeyman Arthur Dent is swept off the planet by his friend Ford Prefect a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",Dir: Garth Jennings With: Martin Freeman Yasiin Bey Sam Rockwell,Adventure , Comedy , Sci-Fi,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Mad Max: The Wasteland,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,The Librarians,(2014 TV Series),A group of librarians set off on adventures in an effort to save mysterious ancient artifacts.,With: Christian Kane Lindy Booth John Kim,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Noah,-2014,A man is chosen by his world's creator to undertake a momentous mission before an apocalyptic flood cleanses the world.,Dir: Darren Aronofsky With: Russell Crowe Jennifer Connelly Anthony Hopkins,Action , Adventure , Drama,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Hercules,-1997,The son of the Greek Gods Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,Dir: Ron Clements John Musker With: Tate Donovan Susan Egan James Woods,Animation , Adventure , Comedy , Family , Fantasy , Musical , Romance,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Up,-2009,Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons inadvertently taking a young stowaway.,Dir: Pete Docter Bob Peterson With: Edward Asner Jordan Nagai John Ratzenberger,Animation , Adventure , Comedy , Family,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Revolution,(2012 TV Series),Fifteen years after a permanent global blackout a group of revolutionaries seeks to drive out an occupying force posing as the United States Government.,With: Billy Burke Tracy Spiridakos Giancarlo Esposito,Action , Adventure , Drama , Sci-Fi,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,True Grit,-2010,A tough U.S. Marshal helps a stubborn teenager track down her father's murderer.,Dir: Ethan Coen Joel Coen With: Jeff Bridges Matt Damon Hailee Steinfeld,Adventure , Drama , Western,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Hector and the Search for Happiness,-2014,A psychiatrist searches the globe to find the secret of happiness.,Dir: Peter Chelsom With: Simon Pegg Rosamund Pike Tracy Ann Oberman,Adventure , Comedy , Drama,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Idiocracy,-2006,"Private Joe Bauers the definition of ""average American"" is selected by the Pentagon to be the guinea pig for a top-secret hibernation program. Forgotten he awakes five centuries in the future. He discovers a society so incredibly dumbed down that he's easily the most intelligent person alive.",Dir: Mike Judge With: Luke Wilson Maya Rudolph Dax Shepard,Adventure , Comedy , Sci-Fi , Thriller,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Star Wars: Episode VIII,-2017,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Avatar 2,-2017,A sequel to the 2009 global phenomenon.,Dir: James Cameron With: Zoe Saldana Sigourney Weaver Sam Worthington,Action , Adventure , Fantasy , Sci-Fi,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,X-Men: The Last Stand,-2006,When a cure is found to treat mutations lines are drawn amongst the X-Men led by Professor Charles Xavier and the Brotherhood a band of powerful mutants organized under Xavier's former ally Magneto.,Dir: Brett Ratner With: Patrick Stewart Hugh Jackman Halle Berry,Action , Adventure , Sci-Fi , Thriller,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,TRON: Legacy,-2010,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,Dir: Joseph Kosinski With: Jeff Bridges Garrett Hedlund Olivia Wilde,Action , Adventure , Fantasy , Sci-Fi,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,The Incredibles 2,-2016,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Tarzan,-2016,Tarzan having acclimated to life in London is called back to his former home in the jungle to investigate the activities at a mining encampment.,Dir: David Yates With: Margot Robbie Alexander Skarsgård Samuel L. Jackson,Action , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,How to Train Your Dragon 2,-2014,When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider the two friends find themselves at the center of a battle to protect the peace.,Dir: Dean DeBlois With: Jay Baruchel Cate Blanchett Gerard Butler,Animation , Action , Adventure , Comedy , Family , Fantasy,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Indiana Jones and the Kingdom of the Crystal Skull,-2008,"Famed archaeologist/adventurer Dr. Henry ""Indiana"" Jones is called back into action when he becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.",Dir: Steven Spielberg With: Harrison Ford Cate Blanchett Shia LaBeouf,Action , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=201&title_type=featuretv_seriestv_movie,Scooby-Doo,-2002,After an acrimonious break up the Mystery Inc. gang are individually brought to an island resort to investigate strange goings on.,Dir: Raja Gosnell With: Matthew Lillard Freddie Prinze Jr. Sarah Michelle Gellar,Adventure , Comedy , Mystery,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,The Justice League Part One,-2017,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,Live Free or Die Hard,-2007,John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.,Dir: Len Wiseman With: Bruce Willis Justin Long Timothy Olyphant,Action , Adventure , Thriller,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,The Mummy,-1999,An American serving in the French Foreign Legion on an archaeological dig at the ancient city of Hamunaptra accidentally awakens a Mummy.,Dir: Stephen Sommers With: Brendan Fraser Rachel Weisz John Hannah,Action , Adventure , Fantasy,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,Back to the Future Part III,-1990,"Enjoying a peaceable existence in 1885 Doctor Emmet Brown is about to be killed by Buford ""Mad Dog"" Tannen. Marty McFly travels back in time to save his friend.",Dir: Robert Zemeckis With: Michael J. Fox Christopher Lloyd Mary Steenburgen,Action , Adventure , Comedy , Romance , Sci-Fi , Western,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,How to Train Your Dragon,-2010,A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself and learns there may be more to the creatures than he assumed.,Dir: Dean DeBlois Chris Sanders With: Jay Baruchel Gerard Butler Christopher Mintz-Plasse,Animation , Adventure , Family , Fantasy,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,Zootopia,-2016,In the animal city of Zootopia a fast-talking fox who's trying to make it big goes on the run when he's framed for a crime he didn't commit...,Dir: Byron Howard Rich Moore With: Ginnifer Goodwin Jason Bateman Alan Tudyk,Animation , Action , Adventure , Comedy , Family,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,Blood Diamond,-2006,A fisherman a smuggler and a syndicate of businessmen match wits over the possession of a priceless diamond.,Dir: Edward Zwick With: Leonardo DiCaprio Djimon Hounsou Jennifer Connelly,Adventure , Drama , Thriller,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,Outcast,-2014,A mysterious warrior teams up with the daughter and son of a deposed Chinese Emperor to defeat their cruel brother who seeks their deaths.,Dir: Nick Powell With: Nicolas Cage Hayden Christensen Alexandre Bailly,Action , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,Untitled Spider-Man Reboot,-2017,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,War of the Worlds,-2005,As Earth is invaded by alien tripod fighting machines one family fights for survival.,Dir: Steven Spielberg With: Tom Cruise Dakota Fanning Tim Robbins,Adventure , Sci-Fi , Thriller,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,Small Soldiers,-1998,When missile technology is used to enhance toy action figures the toys soon begin to take their battle programming too seriously.,Dir: Joe Dante With: Kirsten Dunst Gregory Smith David Cross,Action , Adventure , Comedy , Fantasy , Sci-Fi,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,Spider-Man 2,-2004,Peter Parker is beset with troubles in his failing personal life as he battles a brilliant scientist named Doctor Otto Octavius.,Dir: Sam Raimi With: Tobey Maguire Kirsten Dunst Alfred Molina,Action , Adventure , Fantasy,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=301&title_type=featuretv_seriestv_movie,Star Trek: Enterprise,(2001 TV Series),A prequel series set 100 years before the original Star Trek series which focuses on the early years of Starfleet leading up to the formation of the Federation and the Earth-Romulan Wars. The series is set aboard the Earth ship Enterprise NX-01 captained by Jonathan Archer.,With: Scott Bakula John Billingsley Jolene Blalock,Action , Adventure , Drama , Sci-Fi,,,,,,,
